InstanceType,AcceleratorName,AcceleratorCount,DeviceMemory,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,Generation
Standard_EC8as_cc_v5,,,,8.0,64,,0.452,0.113,eastus,V2
Standard_EC8as_cc_v5,,,,8.0,64,,0.504,0.126,westus,V2
Standard_EC8as_v5,,,,8.0,64,,0.452,0.232916,eastus,"V1,V2"
Standard_EC8as_v5,,,,8.0,64,,0.504,0.259762,westus,"V1,V2"
Standard_EC96ads_cc_v5,,,,96.0,672,,6.288,1.572,eastus,V2
Standard_EC96ads_cc_v5,,,,96.0,672,,7.104,1.776,westus,V2
Standard_EC96ads_v5,,,,96.0,672,,6.288,3.240206,eastus,"V1,V2"
Standard_EC96ads_v5,,,,96.0,672,,7.104,3.661402,westus,"V1,V2"
Standard_EC96as_cc_v5,,,,96.0,672,,5.424,1.356,eastus,V2
Standard_EC96as_cc_v5,,,,96.0,672,,6.048,1.512,westus,V2
Standard_EC96as_v5,,,,96.0,672,,5.424,2.794987,eastus,"V1,V2"
Standard_EC96as_v5,,,,96.0,672,,6.048,3.116534,westus,"V1,V2"
Standard_EC96iads_v5,,,,96.0,672,,6.917,3.56433,eastus,"V1,V2"
Standard_EC96iads_v5,,,,96.0,672,,7.814,4.026554,westus,"V1,V2"
Standard_EC96ias_v5,,,,96.0,672,,5.966,3.07428,eastus,"V1,V2"
Standard_EC96ias_v5,,,,96.0,672,,6.653,3.428291,westus,"V1,V2"
Standard_F1,,,,1.0,2,,0.0547,0.00564,centralus,V1
Standard_F1,,,,1.0,2,,0.0497,0.012365,eastus,V1
Standard_F1,,,,1.0,2,,0.0497,0.015919,eastus2,V1
Standard_F1,,,,1.0,2,,0.0497,0.005054,northcentralus,V1
Standard_F1,,,,1.0,2,,0.0547,0.005596,southcentralus,V1
Standard_F1,,,,1.0,2,,0.0547,0.005552,westcentralus,V1
Standard_F1,,,,1.0,2,,0.062,0.006355,westus,V1
Standard_F1,,,,1.0,2,,0.0497,0.005134,westus2,V1
Standard_F1,,,,1.0,2,,0.0497,0.005246,westus3,V1
Standard_F16,,,,16.0,32,,0.875,0.090212,centralus,V1
Standard_F16,,,,16.0,32,,0.796,0.198045,eastus,V1
Standard_F16,,,,16.0,32,,0.796,0.254959,eastus2,V1
Standard_F16,,,,16.0,32,,0.796,0.080953,northcentralus,V1
Standard_F16,,,,16.0,32,,0.875,0.089512,southcentralus,V1
Standard_F16,,,,16.0,32,,0.875,0.088812,westcentralus,V1
Standard_F16,,,,16.0,32,,0.996,0.10209,westus,V1
Standard_F16,,,,16.0,32,,0.796,0.082227,westus2,V1
Standard_F16,,,,16.0,32,,0.796,0.084014,westus3,V1
Standard_F16s,,,,16.0,32,,0.875,0.090212,centralus,"V1,V2"
Standard_F16s,,,,16.0,32,,0.796,0.198045,eastus,"V1,V2"
Standard_F16s,,,,16.0,32,,0.796,0.254959,eastus2,"V1,V2"
Standard_F16s,,,,16.0,32,,0.796,0.080953,northcentralus,"V1,V2"
Standard_F16s,,,,16.0,32,,0.875,0.089512,southcentralus,"V1,V2"
Standard_F16s,,,,16.0,32,,0.875,0.088812,westcentralus,"V1,V2"
Standard_F16s,,,,16.0,32,,0.996,0.10209,westus,"V1,V2"
Standard_F16s,,,,16.0,32,,0.796,0.082227,westus2,"V1,V2"
Standard_F16s,,,,16.0,32,,0.796,0.084014,westus3,"V1,V2"
Standard_F16s_v2,,,,16.0,32,,0.816,0.0816,centralus,"V1,V2"
Standard_F16s_v2,,,,16.0,32,,0.677,0.0677,eastus,"V1,V2"
Standard_F16s_v2,,,,16.0,32,,0.677,0.098436,eastus2,"V1,V2"
Standard_F16s_v2,,,,16.0,32,,0.68,0.068,northcentralus,"V1,V2"
Standard_F16s_v2,,,,16.0,32,,0.816,0.0816,southcentralus,"V1,V2"
Standard_F16s_v2,,,,16.0,32,,0.816,0.0816,westcentralus,"V1,V2"
Standard_F16s_v2,,,,16.0,32,,0.848,0.0848,westus,"V1,V2"
Standard_F16s_v2,,,,16.0,32,,0.677,0.0677,westus2,"V1,V2"
Standard_F16s_v2,,,,16.0,32,,0.677,0.078329,westus3,"V1,V2"
Standard_F1s,,,,1.0,2,,0.0547,0.00564,centralus,"V1,V2"
Standard_F1s,,,,1.0,2,,0.0497,0.012365,eastus,"V1,V2"
Standard_F1s,,,,1.0,2,,0.0497,0.015919,eastus2,"V1,V2"
Standard_F1s,,,,1.0,2,,0.0497,0.005054,northcentralus,"V1,V2"
Standard_F1s,,,,1.0,2,,0.0547,0.005596,southcentralus,"V1,V2"
Standard_F1s,,,,1.0,2,,0.0547,0.005552,westcentralus,"V1,V2"
Standard_F1s,,,,1.0,2,,0.062,0.006355,westus,"V1,V2"
Standard_F1s,,,,1.0,2,,0.0497,0.005134,westus2,"V1,V2"
Standard_F1s,,,,1.0,2,,0.0497,0.005246,westus3,"V1,V2"
Standard_F2,,,,2.0,4,,0.109,0.011238,centralus,V1
Standard_F2,,,,2.0,4,,0.099,0.024631,eastus,V1
Standard_F2,,,,2.0,4,,0.099,0.03171,eastus2,V1
Standard_F2,,,,2.0,4,,0.099,0.010068,northcentralus,V1
Standard_F2,,,,2.0,4,,0.109,0.011151,southcentralus,V1
Standard_F2,,,,2.0,4,,0.109,0.011064,westcentralus,V1
Standard_F2,,,,2.0,4,,0.124,0.01271,westus,V1
Standard_F2,,,,2.0,4,,0.099,0.010227,westus2,V1
Standard_F2,,,,2.0,4,,0.099,0.010449,westus3,V1
Standard_F2s,,,,2.0,4,,0.109,0.011238,centralus,"V1,V2"
Standard_F2s,,,,2.0,4,,0.099,0.024631,eastus,"V1,V2"
Standard_F2s,,,,2.0,4,,0.099,0.03171,eastus2,"V1,V2"
Standard_F2s,,,,2.0,4,,0.099,0.010068,northcentralus,"V1,V2"
Standard_F2s,,,,2.0,4,,0.109,0.011151,southcentralus,"V1,V2"
Standard_F2s,,,,2.0,4,,0.109,0.011064,westcentralus,"V1,V2"
Standard_F2s,,,,2.0,4,,0.124,0.01271,westus,"V1,V2"
Standard_F2s,,,,2.0,4,,0.099,0.010227,westus2,"V1,V2"
Standard_F2s,,,,2.0,4,,0.099,0.010449,westus3,"V1,V2"
Standard_F2s_v2,,,,2.0,4,,0.102,0.0102,centralus,"V1,V2"
Standard_F2s_v2,,,,2.0,4,,0.0846,0.00846,eastus,"V1,V2"
Standard_F2s_v2,,,,2.0,4,,0.0846,0.012301,eastus2,"V1,V2"
Standard_F2s_v2,,,,2.0,4,,0.085,0.0085,northcentralus,"V1,V2"
Standard_F2s_v2,,,,2.0,4,,0.102,0.0102,southcentralus,"V1,V2"
Standard_F2s_v2,,,,2.0,4,,0.102,0.0102,westcentralus,"V1,V2"
Standard_F2s_v2,,,,2.0,4,,0.106,0.0106,westus,"V1,V2"
Standard_F2s_v2,,,,2.0,4,,0.0846,0.00846,westus2,"V1,V2"
Standard_F2s_v2,,,,2.0,4,,0.0846,0.009788,westus3,"V1,V2"
Standard_F32s_v2,,,,32.0,64,,1.632,0.1632,centralus,"V1,V2"
Standard_F32s_v2,,,,32.0,64,,1.353,0.1353,eastus,"V1,V2"
Standard_F32s_v2,,,,32.0,64,,1.353,0.196726,eastus2,"V1,V2"
Standard_F32s_v2,,,,32.0,64,,1.36,0.136,northcentralus,"V1,V2"
Standard_F32s_v2,,,,32.0,64,,1.632,0.1632,southcentralus,"V1,V2"
Standard_F32s_v2,,,,32.0,64,,1.632,0.1632,westcentralus,"V1,V2"
Standard_F32s_v2,,,,32.0,64,,1.696,0.1696,westus,"V1,V2"
Standard_F32s_v2,,,,32.0,64,,1.353,0.1353,westus2,"V1,V2"
Standard_F32s_v2,,,,32.0,64,,1.353,0.156542,westus3,"V1,V2"
Standard_F4,,,,4.0,8,,0.219,0.022579,centralus,V1
Standard_F4,,,,4.0,8,,0.199,0.049511,eastus,V1
Standard_F4,,,,4.0,8,,0.199,0.06374,eastus2,V1
Standard_F4,,,,4.0,8,,0.199,0.020238,northcentralus,V1
Standard_F4,,,,4.0,8,,0.219,0.022404,southcentralus,V1
Standard_F4,,,,4.0,8,,0.219,0.022228,westcentralus,V1
Standard_F4,,,,4.0,8,,0.249,0.025522,westus,V1
Standard_F4,,,,4.0,8,,0.199,0.020557,westus2,V1
Standard_F4,,,,4.0,8,,0.199,0.021003,westus3,V1
Standard_F48s_v2,,,,48.0,96,,2.448,0.2448,centralus,"V1,V2"
Standard_F48s_v2,,,,48.0,96,,2.03,0.203,eastus,"V1,V2"
Standard_F48s_v2,,,,48.0,96,,2.03,0.295162,eastus2,"V1,V2"
Standard_F48s_v2,,,,48.0,96,,2.04,0.204,northcentralus,"V1,V2"
Standard_F48s_v2,,,,48.0,96,,2.448,0.2448,southcentralus,"V1,V2"
Standard_F48s_v2,,,,48.0,96,,2.448,0.2448,westcentralus,"V1,V2"
Standard_F48s_v2,,,,48.0,96,,2.544,0.2544,westus,"V1,V2"
Standard_F48s_v2,,,,48.0,96,,2.03,0.203,westus2,"V1,V2"
Standard_F48s_v2,,,,48.0,96,,2.03,0.234871,westus3,"V1,V2"
Standard_F4s,,,,4.0,8,,0.219,0.022579,centralus,"V1,V2"
Standard_F4s,,,,4.0,8,,0.199,0.049511,eastus,"V1,V2"
Standard_F4s,,,,4.0,8,,0.199,0.06374,eastus2,"V1,V2"
Standard_F4s,,,,4.0,8,,0.199,0.020238,northcentralus,"V1,V2"
Standard_F4s,,,,4.0,8,,0.219,0.022404,southcentralus,"V1,V2"
Standard_F4s,,,,4.0,8,,0.219,0.022228,westcentralus,"V1,V2"
Standard_F4s,,,,4.0,8,,0.249,0.025522,westus,"V1,V2"
Standard_F4s,,,,4.0,8,,0.199,0.020557,westus2,"V1,V2"
Standard_F4s,,,,4.0,8,,0.199,0.021003,westus3,"V1,V2"
Standard_F4s_v2,,,,4.0,8,,0.204,0.0204,centralus,"V1,V2"
Standard_F4s_v2,,,,4.0,8,,0.169,0.0169,eastus,"V1,V2"
Standard_F4s_v2,,,,4.0,8,,0.169,0.024573,eastus2,"V1,V2"
Standard_F4s_v2,,,,4.0,8,,0.17,0.017,northcentralus,"V1,V2"
Standard_F4s_v2,,,,4.0,8,,0.204,0.0204,southcentralus,"V1,V2"
Standard_F4s_v2,,,,4.0,8,,0.204,0.0204,westcentralus,"V1,V2"
Standard_F4s_v2,,,,4.0,8,,0.212,0.0212,westus,"V1,V2"
Standard_F4s_v2,,,,4.0,8,,0.169,0.0169,westus2,"V1,V2"
Standard_F4s_v2,,,,4.0,8,,0.169,0.019553,westus3,"V1,V2"
Standard_F64s_v2,,,,64.0,128,,3.264,0.3264,centralus,"V1,V2"
Standard_F64s_v2,,,,64.0,128,,2.706,0.2706,eastus,"V1,V2"
Standard_F64s_v2,,,,64.0,128,,2.706,0.393452,eastus2,"V1,V2"
Standard_F64s_v2,,,,64.0,128,,2.72,0.272,northcentralus,"V1,V2"
Standard_F64s_v2,,,,64.0,128,,3.264,0.3264,southcentralus,"V1,V2"
Standard_F64s_v2,,,,64.0,128,,3.264,0.3264,westcentralus,"V1,V2"
Standard_F64s_v2,,,,64.0,128,,3.392,0.3392,westus,"V1,V2"
Standard_F64s_v2,,,,64.0,128,,2.706,0.2706,westus2,"V1,V2"
Standard_F64s_v2,,,,64.0,128,,2.706,0.313084,westus3,"V1,V2"
Standard_F72s_v2,,,,72.0,144,,3.672,0.3672,centralus,"V1,V2"
Standard_F72s_v2,,,,72.0,144,,3.045,0.3045,eastus,"V1,V2"
Standard_F72s_v2,,,,72.0,144,,3.045,0.442743,eastus2,"V1,V2"
Standard_F72s_v2,,,,72.0,144,,3.06,0.306,northcentralus,"V1,V2"
Standard_F72s_v2,,,,72.0,144,,3.672,0.3672,southcentralus,"V1,V2"
Standard_F72s_v2,,,,72.0,144,,3.672,0.3672,westcentralus,"V1,V2"
Standard_F72s_v2,,,,72.0,144,,3.816,0.3816,westus,"V1,V2"
Standard_F72s_v2,,,,72.0,144,,3.045,0.3045,westus2,"V1,V2"
Standard_F72s_v2,,,,72.0,144,,3.045,0.352306,westus3,"V1,V2"
Standard_F8,,,,8.0,16,,0.438,0.045158,centralus,V1
Standard_F8,,,,8.0,16,,0.398,0.099022,eastus,V1
Standard_F8,,,,8.0,16,,0.398,0.127479,eastus2,V1
Standard_F8,,,,8.0,16,,0.398,0.040477,northcentralus,V1
Standard_F8,,,,8.0,16,,0.438,0.044807,southcentralus,V1
Standard_F8,,,,8.0,16,,0.438,0.044457,westcentralus,V1
Standard_F8,,,,8.0,16,,0.498,0.051045,westus,V1
Standard_F8,,,,8.0,16,,0.398,0.041113,westus2,V1
Standard_F8,,,,8.0,16,,0.398,0.042007,westus3,V1
Standard_F8s,,,,8.0,16,,0.438,0.045158,centralus,"V1,V2"
Standard_F8s,,,,8.0,16,,0.398,0.099022,eastus,"V1,V2"
Standard_F8s,,,,8.0,16,,0.398,0.127479,eastus2,"V1,V2"
Standard_F8s,,,,8.0,16,,0.398,0.040477,northcentralus,"V1,V2"
Standard_F8s,,,,8.0,16,,0.438,0.044807,southcentralus,"V1,V2"
Standard_F8s,,,,8.0,16,,0.438,0.044457,westcentralus,"V1,V2"
Standard_F8s,,,,8.0,16,,0.498,0.051045,westus,"V1,V2"
Standard_F8s,,,,8.0,16,,0.398,0.041113,westus2,"V1,V2"
Standard_F8s,,,,8.0,16,,0.398,0.042007,westus3,"V1,V2"
Standard_F8s_v2,,,,8.0,16,,0.408,0.0408,centralus,"V1,V2"
Standard_F8s_v2,,,,8.0,16,,0.338,0.0338,eastus,"V1,V2"
Standard_F8s_v2,,,,8.0,16,,0.338,0.049145,eastus2,"V1,V2"
Standard_F8s_v2,,,,8.0,16,,0.34,0.034,northcentralus,"V1,V2"
Standard_F8s_v2,,,,8.0,16,,0.408,0.0408,southcentralus,"V1,V2"
Standard_F8s_v2,,,,8.0,16,,0.408,0.0408,westcentralus,"V1,V2"
Standard_F8s_v2,,,,8.0,16,,0.424,0.0424,westus,"V1,V2"
Standard_F8s_v2,,,,8.0,16,,0.338,0.0338,westus2,"V1,V2"
Standard_F8s_v2,,,,8.0,16,,0.338,0.039107,westus3,"V1,V2"
Standard_FX12mds,,,,12.0,252,,1.116,0.112046,eastus,V2
Standard_FX12mds,,,,12.0,252,,1.116,0.1116,westus2,V2
Standard_FX12mds,,,,12.0,252,,1.266,0.1266,westus3,V2
Standard_FX24mds,,,,24.0,504,,2.232,0.224093,eastus,V2
Standard_FX24mds,,,,24.0,504,,2.232,0.2232,westus2,V2
Standard_FX24mds,,,,24.0,504,,2.532,0.2532,westus3,V2
Standard_FX36mds,,,,36.0,756,,3.348,0.336139,eastus,V2
Standard_FX36mds,,,,36.0,756,,3.348,0.3348,westus2,V2
Standard_FX36mds,,,,36.0,756,,3.798,0.3798,westus3,V2
Standard_FX48mds,,,,48.0,1008,,4.464,0.448186,eastus,V2
Standard_FX48mds,,,,48.0,1008,,4.464,0.4464,westus2,V2
Standard_FX48mds,,,,48.0,1008,,5.064,0.5064,westus3,V2
Standard_FX4mds,,,,4.0,84,,0.372,0.037349,eastus,V2
Standard_FX4mds,,,,4.0,84,,0.372,0.0372,westus2,V2
Standard_FX4mds,,,,4.0,84,,0.422,0.0422,westus3,V2
Standard_G1,,,,2.0,28,,,,centralus,V1
Standard_G1,,,,2.0,28,,,,eastus,V1
Standard_G1,,,,2.0,28,,0.55,0.055,eastus2,V1
Standard_G1,,,,2.0,28,,0.61,0.061,westus,V1
Standard_G1,,,,2.0,28,,0.49,0.049,westus2,V1
Standard_G2,,,,4.0,56,,,,centralus,V1
Standard_G2,,,,4.0,56,,,,eastus,V1
Standard_G2,,,,4.0,56,,1.1,0.11,eastus2,V1
Standard_G2,,,,4.0,56,,1.22,0.122,westus,V1
Standard_G2,,,,4.0,56,,0.981,0.0981,westus2,V1
Standard_G3,,,,8.0,112,,,,centralus,V1
Standard_G3,,,,8.0,112,,,,eastus,V1
Standard_G3,,,,8.0,112,,2.2,0.22,eastus2,V1
Standard_G3,,,,8.0,112,,2.44,0.244,westus,V1
Standard_G3,,,,8.0,112,,1.961,0.1961,westus2,V1
Standard_G4,,,,16.0,224,,,,centralus,V1
Standard_G4,,,,16.0,224,,,,eastus,V1
Standard_G4,,,,16.0,224,,4.4,0.44,eastus2,V1
Standard_G4,,,,16.0,224,,4.88,0.488,westus,V1
Standard_G4,,,,16.0,224,,3.922,0.3922,westus2,V1
Standard_G5,,,,32.0,448,,,,centralus,V1
Standard_G5,,,,32.0,448,,7.82,0.782,eastus2,V1
Standard_G5,,,,32.0,448,,8.69,0.869,westus,V1
Standard_G5,,,,32.0,448,,7.82,0.782,westus2,V1
Standard_GS1,,,,2.0,28,,,,centralus,"V1,V2"
Standard_GS1,,,,2.0,28,,0.55,0.055,eastus2,"V1,V2"
Standard_GS1,,,,2.0,28,,0.61,0.061,westus,"V1,V2"
Standard_GS1,,,,2.0,28,,0.49,0.049,westus2,"V1,V2"
Standard_GS2,,,,4.0,56,,,,centralus,"V1,V2"
Standard_GS2,,,,4.0,56,,1.1,0.11,eastus2,"V1,V2"
Standard_GS2,,,,4.0,56,,1.22,0.122,westus,"V1,V2"
Standard_GS2,,,,4.0,56,,0.981,0.0981,westus2,"V1,V2"
Standard_GS3,,,,8.0,112,,,,centralus,"V1,V2"
Standard_GS3,,,,8.0,112,,2.2,0.22,eastus2,"V1,V2"
Standard_GS3,,,,8.0,112,,2.44,0.244,westus,"V1,V2"
Standard_GS3,,,,8.0,112,,1.961,0.1961,westus2,"V1,V2"
Standard_GS4,,,,16.0,224,,,,centralus,"V1,V2"
Standard_GS4,,,,16.0,224,,4.4,0.44,eastus2,"V1,V2"
Standard_GS4,,,,16.0,224,,4.88,0.488,westus,"V1,V2"
Standard_GS4,,,,16.0,224,,3.922,0.3922,westus2,"V1,V2"
Standard_GS4-4,,,,16.0,224,,,,centralus,"V1,V2"
Standard_GS4-4,,,,16.0,224,,4.4,0.44,eastus2,"V1,V2"
Standard_GS4-4,,,,16.0,224,,4.88,0.488,westus,"V1,V2"
Standard_GS4-4,,,,16.0,224,,3.922,0.3922,westus2,"V1,V2"
Standard_GS4-8,,,,16.0,224,,,,centralus,"V1,V2"
Standard_GS4-8,,,,16.0,224,,4.4,0.44,eastus2,"V1,V2"
Standard_GS4-8,,,,16.0,224,,4.88,0.488,westus,"V1,V2"
Standard_GS4-8,,,,16.0,224,,3.922,0.3922,westus2,"V1,V2"
Standard_GS5,,,,32.0,448,,,,centralus,"V1,V2"
Standard_GS5,,,,32.0,448,,7.82,0.782,eastus2,"V1,V2"
Standard_GS5,,,,32.0,448,,8.69,0.869,westus,"V1,V2"
Standard_GS5,,,,32.0,448,,7.82,0.782,westus2,"V1,V2"
Standard_GS5-16,,,,32.0,448,,,,centralus,"V1,V2"
Standard_GS5-16,,,,32.0,448,,7.82,0.782,eastus2,"V1,V2"
Standard_GS5-16,,,,32.0,448,,8.69,0.869,westus,"V1,V2"
Standard_GS5-16,,,,32.0,448,,7.82,0.782,westus2,"V1,V2"
Standard_GS5-8,,,,32.0,448,,,,centralus,"V1,V2"
Standard_GS5-8,,,,32.0,448,,7.82,0.782,eastus2,"V1,V2"
Standard_GS5-8,,,,32.0,448,,8.69,0.869,westus,"V1,V2"
Standard_GS5-8,,,,32.0,448,,7.82,0.782,westus2,"V1,V2"
Standard_HB120-16rs_v2,,,,120.0,456,,3.6,0.36,eastus,"V1,V2"
Standard_HB120-16rs_v2,,,,120.0,456,,4.32,0.432,northcentralus,"V1,V2"
Standard_HB120-16rs_v2,,,,120.0,456,,3.96,0.396,southcentralus,"V1,V2"
Standard_HB120-16rs_v2,,,,120.0,456,,3.6,0.36,westus2,"V1,V2"
Standard_HB120-16rs_v3,,,,120.0,448,,3.6,0.36,eastus,"V1,V2"
Standard_HB120-16rs_v3,,,,120.0,448,,3.96,0.396,southcentralus,"V1,V2"
Standard_HB120-16rs_v3,,,,120.0,448,,3.6,0.36,westus3,"V1,V2"
Standard_HB120-32rs_v2,,,,120.0,456,,3.6,0.36,eastus,"V1,V2"
Standard_HB120-32rs_v2,,,,120.0,456,,4.32,0.432,northcentralus,"V1,V2"
Standard_HB120-32rs_v2,,,,120.0,456,,3.96,0.396,southcentralus,"V1,V2"
Standard_HB120-32rs_v2,,,,120.0,456,,3.6,0.36,westus2,"V1,V2"
Standard_HB120-32rs_v3,,,,120.0,448,,3.6,0.36,eastus,"V1,V2"
Standard_HB120-32rs_v3,,,,120.0,448,,3.96,0.396,southcentralus,"V1,V2"
Standard_HB120-32rs_v3,,,,120.0,448,,3.6,0.36,westus3,"V1,V2"
Standard_HB120-64rs_v2,,,,120.0,456,,3.6,0.36,eastus,"V1,V2"
Standard_HB120-64rs_v2,,,,120.0,456,,4.32,0.432,northcentralus,"V1,V2"
Standard_HB120-64rs_v2,,,,120.0,456,,3.96,0.396,southcentralus,"V1,V2"
Standard_HB120-64rs_v2,,,,120.0,456,,3.6,0.36,westus2,"V1,V2"
Standard_HB120-64rs_v3,,,,120.0,448,,3.6,0.36,eastus,"V1,V2"
Standard_HB120-64rs_v3,,,,120.0,448,,3.96,0.396,southcentralus,"V1,V2"
Standard_HB120-64rs_v3,,,,120.0,448,,3.6,0.36,westus3,"V1,V2"
Standard_HB120-96rs_v2,,,,120.0,456,,3.6,0.36,eastus,"V1,V2"
Standard_HB120-96rs_v2,,,,120.0,456,,4.32,0.432,northcentralus,"V1,V2"
Standard_HB120-96rs_v2,,,,120.0,456,,3.96,0.396,southcentralus,"V1,V2"
Standard_HB120-96rs_v2,,,,120.0,456,,3.6,0.36,westus2,"V1,V2"
Standard_HB120-96rs_v3,,,,120.0,448,,3.6,0.36,eastus,"V1,V2"
Standard_HB120-96rs_v3,,,,120.0,448,,3.96,0.396,southcentralus,"V1,V2"
Standard_HB120-96rs_v3,,,,120.0,448,,3.6,0.36,westus3,"V1,V2"
Standard_HB120rs_v2,,,,120.0,456,,3.6,0.36,eastus,"V1,V2"
Standard_HB120rs_v2,,,,120.0,456,,4.32,0.432,northcentralus,"V1,V2"
Standard_HB120rs_v2,,,,120.0,456,,3.96,0.396,southcentralus,"V1,V2"
Standard_HB120rs_v2,,,,120.0,456,,3.6,0.36,westus2,"V1,V2"
Standard_HB120rs_v3,,,,120.0,448,,3.6,0.36,eastus,"V1,V2"
Standard_HB120rs_v3,,,,120.0,448,,3.96,0.396,southcentralus,"V1,V2"
Standard_HB120rs_v3,,,,120.0,448,,3.6,0.36,westus3,"V1,V2"
Standard_HB176-144rs_v4,,,,176.0,768,,7.2,1.8,eastus,"V1,V2"
Standard_HB176-24rs_v4,,,,176.0,768,,7.2,1.8,eastus,"V1,V2"
Standard_HB176-48rs_v4,,,,176.0,768,,7.2,1.8,eastus,"V1,V2"
Standard_HB176-96rs_v4,,,,176.0,768,,7.2,1.8,eastus,"V1,V2"
Standard_HB176rs_v4,,,,176.0,768,,7.2,1.8,eastus,"V1,V2"
Standard_HB60-15rs,,,,60.0,228,,2.28,0.228,eastus,"V1,V2"
Standard_HB60-15rs,,,,60.0,228,,2.508,0.2508,southcentralus,"V1,V2"
Standard_HB60-30rs,,,,60.0,228,,2.28,0.228,eastus,"V1,V2"
Standard_HB60-30rs,,,,60.0,228,,2.508,0.2508,southcentralus,"V1,V2"
Standard_HB60-45rs,,,,60.0,228,,2.28,0.228,eastus,"V1,V2"
Standard_HB60-45rs,,,,60.0,228,,2.508,0.2508,southcentralus,"V1,V2"
Standard_HB60rs,,,,60.0,228,,2.28,0.228,eastus,"V1,V2"
Standard_HB60rs,,,,60.0,228,,2.508,0.2508,southcentralus,"V1,V2"
Standard_HC44-16rs,,,,44.0,352,,3.168,0.3168,eastus,"V1,V2"
Standard_HC44-16rs,,,,44.0,352,,3.484,0.3484,southcentralus,"V1,V2"
Standard_HC44-16rs,,,,44.0,352,,3.168,0.3168,westus2,"V1,V2"
Standard_HC44-32rs,,,,44.0,352,,3.168,0.3168,eastus,"V1,V2"
Standard_HC44-32rs,,,,44.0,352,,3.484,0.3484,southcentralus,"V1,V2"
Standard_HC44-32rs,,,,44.0,352,,3.168,0.3168,westus2,"V1,V2"
Standard_HC44rs,,,,44.0,352,,3.168,0.3168,eastus,"V1,V2"
Standard_HC44rs,,,,44.0,352,,3.484,0.3484,southcentralus,"V1,V2"
Standard_HC44rs,,,,44.0,352,,3.168,0.3168,westus2,"V1,V2"
Standard_HX176-144rs,,,,176.0,1472,,8.64,2.16,eastus,"V1,V2"
Standard_HX176-24rs,,,,176.0,1472,,8.64,2.16,eastus,"V1,V2"
Standard_HX176-48rs,,,,176.0,1472,,8.64,2.16,eastus,"V1,V2"
Standard_HX176-96rs,,,,176.0,1472,,8.64,2.16,eastus,"V1,V2"
Standard_HX176rs,,,,176.0,1472,,8.64,2.16,eastus,"V1,V2"
Standard_L16as_v3,,,,16.0,128,,1.41,0.141,centralus,"V1,V2"
Standard_L16as_v3,,,,16.0,128,,1.248,0.1248,eastus,"V1,V2"
Standard_L16as_v3,,,,16.0,128,,1.248,0.1248,eastus2,"V1,V2"
Standard_L16as_v3,,,,16.0,128,,1.248,0.1248,northcentralus,"V1,V2"
Standard_L16as_v3,,,,16.0,128,,,,southcentralus,"V1,V2"
Standard_L16as_v3,,,,16.0,128,,,,westcentralus,"V1,V2"
Standard_L16as_v3,,,,16.0,128,,1.376,0.1376,westus,"V1,V2"
Standard_L16as_v3,,,,16.0,128,,1.248,0.1248,westus2,"V1,V2"
Standard_L16as_v3,,,,16.0,128,,1.248,0.1248,westus3,"V1,V2"
Standard_L16s,,,,16.0,128,,,,centralus,"V1,V2"
Standard_L16s,,,,16.0,128,,1.373,0.1373,eastus2,"V1,V2"
Standard_L16s,,,,16.0,128,,1.376,0.1376,westus,"V1,V2"
Standard_L16s,,,,16.0,128,,1.248,0.1248,westus2,"V1,V2"
Standard_L16s_v2,,,,16.0,128,,1.555,0.1555,centralus,"V1,V2"
Standard_L16s_v2,,,,16.0,128,,1.248,0.1248,eastus,"V1,V2"
Standard_L16s_v2,,,,16.0,128,,1.248,0.1248,eastus2,"V1,V2"
Standard_L16s_v2,,,,16.0,128,,1.498,0.1498,southcentralus,"V1,V2"
Standard_L16s_v2,,,,16.0,128,,1.376,0.1376,westus,"V1,V2"
Standard_L16s_v2,,,,16.0,128,,1.248,0.1248,westus2,"V1,V2"
Standard_L16s_v3,,,,16.0,128,,1.573,0.1573,centralus,"V1,V2"
Standard_L16s_v3,,,,16.0,128,,1.392,0.146021,eastus,"V1,V2"
Standard_L16s_v3,,,,16.0,128,,1.396,0.17785,eastus2,"V1,V2"
Standard_L16s_v3,,,,16.0,128,,1.396,0.1396,northcentralus,"V1,V2"
Standard_L16s_v3,,,,16.0,128,,1.67,0.167,southcentralus,"V1,V2"
Standard_L16s_v3,,,,16.0,128,,1.536,0.1536,westus,"V1,V2"
Standard_L16s_v3,,,,16.0,128,,1.396,0.1396,westus2,"V1,V2"
Standard_L16s_v3,,,,16.0,128,,1.396,0.1396,westus3,"V1,V2"
Standard_L32as_v3,,,,32.0,256,,2.82,0.282,centralus,"V1,V2"
Standard_L32as_v3,,,,32.0,256,,2.496,0.2496,eastus,"V1,V2"
Standard_L32as_v3,,,,32.0,256,,2.496,0.2496,eastus2,"V1,V2"
Standard_L32as_v3,,,,32.0,256,,2.496,0.2496,northcentralus,"V1,V2"
Standard_L32as_v3,,,,32.0,256,,,,southcentralus,"V1,V2"
Standard_L32as_v3,,,,32.0,256,,,,westcentralus,"V1,V2"
Standard_L32as_v3,,,,32.0,256,,2.752,0.2752,westus,"V1,V2"
Standard_L32as_v3,,,,32.0,256,,2.496,0.2496,westus2,"V1,V2"
Standard_L32as_v3,,,,32.0,256,,2.496,0.2496,westus3,"V1,V2"
